gbifID	type	format	identifier	references	title	description	source	audience	created	creator	contributor	publisher	license	rightsHolder
2397773983	StillImage	image/jpeg	http://n2t.net/ark:/65665/m3aa51b6a4-0220-4412-9e4a-c49134da85ee		03409964.tif	Barcode 03409964	US National Herbarium, Department of Botany, NMNH, Smithsonian Institution			Conveyor Belt		Smithsonian Institution, NMNH, Botany	http://creativecommons.org/publicdomain/zero/1.0/	
2397773699	StillImage	image/jpeg	http://n2t.net/ark:/65665/m3c92d2a8f-cb4f-4c2c-9f49-ed63f410e393		03410102.tif	Barcode 03410102	US National Herbarium, Department of Botany, NMNH, Smithsonian Institution			Conveyor Belt		Smithsonian Institution, NMNH, Botany	http://creativecommons.org/publicdomain/zero/1.0/	
2397772228	StillImage	image/jpeg	http://n2t.net/ark:/65665/m3a622779f-9740-40a5-b855-2c5432a03ecd		03410006.tif	Barcode 03410006	US National Herbarium, Department of Botany, NMNH, Smithsonian Institution			Conveyor Belt		Smithsonian Institution, NMNH, Botany	http://creativecommons.org/publicdomain/zero/1.0/	
2397764227	StillImage	image/jpeg	http://n2t.net/ark:/65665/m382362421-8d8d-4d01-8392-e4ec421663e6		03410065.tif	Barcode 03410065	US National Herbarium, Department of Botany, NMNH, Smithsonian Institution			Conveyor Belt		Smithsonian Institution, NMNH, Botany	http://creativecommons.org/publicdomain/zero/1.0/	
2397761318	StillImage	image/jpeg	http://n2t.net/ark:/65665/m39e2e4a53-2f13-4798-92e4-cab483dcb4dd		03410096.tif	Barcode 03410096	US National Herbarium, Department of Botany, NMNH, Smithsonian Institution			Conveyor Belt		Smithsonian Institution, NMNH, Botany	http://creativecommons.org/publicdomain/zero/1.0/	
2397760307	StillImage	image/jpeg	http://n2t.net/ark:/65665/m37f4ed19f-0d0a-466d-b7f9-87b5b1b9c0db		03410041.tif	Barcode 03410041	US National Herbarium, Department of Botany, NMNH, Smithsonian Institution			Conveyor Belt		Smithsonian Institution, NMNH, Botany	http://creativecommons.org/publicdomain/zero/1.0/	
2397754817	StillImage	image/jpeg	http://n2t.net/ark:/65665/m36a5f6e19-fc38-417f-91cd-c818af8e06a8		03410104.tif	Barcode 03410104	US National Herbarium, Department of Botany, NMNH, Smithsonian Institution			Conveyor Belt		Smithsonian Institution, NMNH, Botany	http://creativecommons.org/publicdomain/zero/1.0/	
2397751339	StillImage	image/jpeg	http://n2t.net/ark:/65665/m3d543c45d-06da-4d7b-8c70-0857dba29c4e		03410026.tif	Barcode 03410026	US National Herbarium, Department of Botany, NMNH, Smithsonian Institution			Conveyor Belt		Smithsonian Institution, NMNH, Botany	http://creativecommons.org/publicdomain/zero/1.0/	
2397750437	StillImage	image/jpeg	http://n2t.net/ark:/65665/m319f5c61c-4584-4ca2-a5b7-e88b4ff31ac7		03410025.tif	Barcode 03410025	US National Herbarium, Department of Botany, NMNH, Smithsonian Institution			Conveyor Belt		Smithsonian Institution, NMNH, Botany	http://creativecommons.org/publicdomain/zero/1.0/	
2397746194	StillImage	image/jpeg	http://n2t.net/ark:/65665/m3e09002d3-95a8-4592-9639-53d8fc36827c		03410005.tif	Barcode 03410005	US National Herbarium, Department of Botany, NMNH, Smithsonian Institution			Conveyor Belt		Smithsonian Institution, NMNH, Botany	http://creativecommons.org/publicdomain/zero/1.0/	
2397743962	StillImage	image/jpeg	http://n2t.net/ark:/65665/m3fa3a0ae9-8d0a-49f2-976d-1f9a4914ef68		03409965.tif	Barcode 03409965	US National Herbarium, Department of Botany, NMNH, Smithsonian Institution			Conveyor Belt		Smithsonian Institution, NMNH, Botany	http://creativecommons.org/publicdomain/zero/1.0/	
2397742915	StillImage	image/jpeg	http://n2t.net/ark:/65665/m3cfc4750c-3314-436b-923b-8e997a0d7e22		03410045.tif	Barcode 03410045	US National Herbarium, Department of Botany, NMNH, Smithsonian Institution			Conveyor Belt		Smithsonian Institution, NMNH, Botany	http://creativecommons.org/publicdomain/zero/1.0/	
2397742789	StillImage	image/jpeg	http://n2t.net/ark:/65665/m39c645f1f-7134-4159-a6b6-077a2ad0ebb9		03410100.tif	Barcode 03410100	US National Herbarium, Department of Botany, NMNH, Smithsonian Institution			Conveyor Belt		Smithsonian Institution, NMNH, Botany	http://creativecommons.org/publicdomain/zero/1.0/	
2397740542	StillImage	image/jpeg	http://n2t.net/ark:/65665/m354dd3335-60d8-45d7-9bf3-f0a64febe921		03410093.tif	Barcode 03410093	US National Herbarium, Department of Botany, NMNH, Smithsonian Institution			Conveyor Belt		Smithsonian Institution, NMNH, Botany	http://creativecommons.org/publicdomain/zero/1.0/	
2397738688	StillImage	image/jpeg	http://n2t.net/ark:/65665/m38e4ee8f2-86d9-40dc-8033-d3130a11fd95		03410764.tif	Barcode 03410764	US National Herbarium, Department of Botany, NMNH, Smithsonian Institution			Conveyor Belt		Smithsonian Institution, NMNH, Botany	http://creativecommons.org/publicdomain/zero/1.0/	
2397735985	StillImage	image/jpeg	http://n2t.net/ark:/65665/m33e66d3f3-5db5-4ae2-a4b9-8829ecfbe6b6		03409971.tif	Barcode 03409971	US National Herbarium, Department of Botany, NMNH, Smithsonian Institution			Conveyor Belt		Smithsonian Institution, NMNH, Botany	http://creativecommons.org/publicdomain/zero/1.0/	
2397733456	StillImage	image/jpeg	http://n2t.net/ark:/65665/m3ae1e7f9d-89e0-429f-8972-366605e4e731		03409978.tif	Barcode 03409978	US National Herbarium, Department of Botany, NMNH, Smithsonian Institution			Conveyor Belt		Smithsonian Institution, NMNH, Botany	http://creativecommons.org/publicdomain/zero/1.0/	
2397728095	StillImage	image/jpeg	http://n2t.net/ark:/65665/m3cd00e2d3-f32a-4a15-a80f-7bb19de0e7cd		03410763.tif	Barcode 03410763	US National Herbarium, Department of Botany, NMNH, Smithsonian Institution			Conveyor Belt		Smithsonian Institution, NMNH, Botany	http://creativecommons.org/publicdomain/zero/1.0/	
2397726688	StillImage	image/jpeg	http://n2t.net/ark:/65665/m348ae64ea-2298-41a0-855f-e3c4ae3579eb		03410064.tif	Barcode 03410064	US National Herbarium, Department of Botany, NMNH, Smithsonian Institution			Conveyor Belt		Smithsonian Institution, NMNH, Botany	http://creativecommons.org/publicdomain/zero/1.0/	
2397722092	StillImage	image/jpeg	http://n2t.net/ark:/65665/m37536dd47-9adb-4db6-8fb7-bea5ceb5dcbb		03410069.tif	Barcode 03410069	US National Herbarium, Department of Botany, NMNH, Smithsonian Institution			Conveyor Belt		Smithsonian Institution, NMNH, Botany	http://creativecommons.org/publicdomain/zero/1.0/	
2397716178	StillImage	image/jpeg	http://n2t.net/ark:/65665/m3a31ebc47-f577-44cc-97d3-60161d46e23b		03410063.tif	Barcode 03410063	US National Herbarium, Department of Botany, NMNH, Smithsonian Institution			Conveyor Belt		Smithsonian Institution, NMNH, Botany	http://creativecommons.org/publicdomain/zero/1.0/	
2397714661	StillImage	image/jpeg	http://n2t.net/ark:/65665/m3f514804f-5045-4965-be1c-45d97dce9b1c		03410092.tif	Barcode 03410092	US National Herbarium, Department of Botany, NMNH, Smithsonian Institution			Conveyor Belt		Smithsonian Institution, NMNH, Botany	http://creativecommons.org/publicdomain/zero/1.0/	
2397712441	StillImage	image/jpeg	http://n2t.net/ark:/65665/m3d21adfd7-0473-43b1-a7f2-2607e41529e5		03410094.tif	Barcode 03410094	US National Herbarium, Department of Botany, NMNH, Smithsonian Institution			Conveyor Belt		Smithsonian Institution, NMNH, Botany	http://creativecommons.org/publicdomain/zero/1.0/	
2350421235	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/48118393/original.jpg	https://www.inaturalist.org/photos/48118393					2019-08-07T16:54:19Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
2350323067	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/46774009/original.jpg	https://www.inaturalist.org/photos/46774009					2019-07-30T19:00:20Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
2331871159	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/46968050/original.jpg	https://www.inaturalist.org/photos/46968050					2019-06-29T19:05:28Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
2331871159	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/46968008/original.jpg	https://www.inaturalist.org/photos/46968008					2019-06-29T19:04:56Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
2331869836	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/46973243/original.jpeg	https://www.inaturalist.org/photos/46973243					2019-07-31T23:22:23Z	timendez		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	timendez
2331869836	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/46973237/original.jpeg	https://www.inaturalist.org/photos/46973237					2019-07-31T23:22:48Z	timendez		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	timendez
2331869809	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/46975163/original.jpeg	https://www.inaturalist.org/photos/46975163					2019-07-27T22:11:57Z	timendez		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	timendez
2311426883	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/46827197/original.jpg	https://www.inaturalist.org/photos/46827197					2019-07-25T14:41:51Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
2311426883	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/46827157/original.jpg	https://www.inaturalist.org/photos/46827157					2019-07-25T14:41:10Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
2311426883	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/46827173/original.jpg	https://www.inaturalist.org/photos/46827173					2019-07-25T14:41:48Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
2311426662	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/46827369/original.jpg	https://www.inaturalist.org/photos/46827369					2019-07-25T16:36:18Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
2311307317	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/45817376/original.jpeg	https://www.inaturalist.org/photos/45817376					2019-07-07T19:05:04Z	pukte_ac		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	pukte_ac
2283004948	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/31706208/original.jpeg	https://www.inaturalist.org/photos/31706208					2019-02-19T18:04:05Z	Diego Manzano Méndez		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Diego Manzano Méndez
2283004948	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/31706213/original.jpeg	https://www.inaturalist.org/photos/31706213					2019-02-19T18:04:40Z	Diego Manzano Méndez		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Diego Manzano Méndez
2283004948	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/31706230/original.jpeg	https://www.inaturalist.org/photos/31706230					2019-02-19T18:04:59Z	Diego Manzano Méndez		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Diego Manzano Méndez
2283004948	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/31706219/original.jpeg	https://www.inaturalist.org/photos/31706219					2019-02-19T18:04:11Z	Diego Manzano Méndez		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Diego Manzano Méndez
2270575895	StillImage	image/jpeg	https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU_Plants/ASU0080/ASU0080678_lg.jpg										http://creativecommons.org/licenses/by-nc/3.0/	Arizona State University Vascular Plant Herbarium (ASU-Plants)
2270574766	StillImage	image/jpeg	https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU_Plants/ASU0080/ASU0080681_lg.jpg										http://creativecommons.org/licenses/by-nc/3.0/	Arizona State University Vascular Plant Herbarium (ASU-Plants)
2270572833	StillImage	image/jpeg	https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU_Plants/ASU0080/ASU0080677_lg.jpg										http://creativecommons.org/licenses/by-nc/3.0/	Arizona State University Vascular Plant Herbarium (ASU-Plants)
2270572729	StillImage	image/jpeg	https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU_Plants/ASU0079/ASU0079317_lg.jpg										http://creativecommons.org/licenses/by-nc/3.0/	Arizona State University Vascular Plant Herbarium (ASU-Plants)
2270572680	StillImage	image/jpeg	https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU_Plants/ASU0080/ASU0080692_lg.jpg										http://creativecommons.org/licenses/by-nc/3.0/	Arizona State University Vascular Plant Herbarium (ASU-Plants)
2270509050	StillImage	image/jpeg	https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0024/ASU0024753_lg.jpg										http://creativecommons.org/licenses/by-nc/3.0/	Arizona State University Vascular Plant Herbarium (ASU-Plants)
2270507512	StillImage	image/jpeg	https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0036/ASU0036559_lg.jpg										http://creativecommons.org/licenses/by-nc/3.0/	Arizona State University Vascular Plant Herbarium (ASU-Plants)
2270507512	StillImage	image/jpeg	https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0036/ASU0036559a_lg.jpg										http://creativecommons.org/licenses/by-nc/3.0/	Arizona State University Vascular Plant Herbarium (ASU-Plants)
2270505861	StillImage	image/jpeg	https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0036/ASU0036488_lg.jpg										http://creativecommons.org/licenses/by-nc/3.0/	Arizona State University Vascular Plant Herbarium (ASU-Plants)
2270505783	StillImage	image/jpeg	https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0036/ASU0036804a_lg.jpg										http://creativecommons.org/licenses/by-nc/3.0/	Arizona State University Vascular Plant Herbarium (ASU-Plants)
2270505783	StillImage	image/jpeg	https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0036/ASU0036804_lg.jpg										http://creativecommons.org/licenses/by-nc/3.0/	Arizona State University Vascular Plant Herbarium (ASU-Plants)
2270504013	StillImage	image/jpeg	https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0036/ASU0036558_lg.jpg										http://creativecommons.org/licenses/by-nc/3.0/	Arizona State University Vascular Plant Herbarium (ASU-Plants)
2270502242	StillImage	image/jpeg	https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0036/ASU0036486_lg.jpg										http://creativecommons.org/licenses/by-nc/3.0/	Arizona State University Vascular Plant Herbarium (ASU-Plants)
2270249377	StillImage	image/jpeg	https://api.idigbio.org/v2/media/b2bd267bab33ac0ecd641092a1f497b7										http://creativecommons.org/publicdomain/zero/1.0/	UCSB - University of California Santa Barbara Herbarium (UCSB)
2270249200	StillImage	image/jpeg	https://api.idigbio.org/v2/media/8ec03bd1a486b3664365b2b13fabda33										http://creativecommons.org/publicdomain/zero/1.0/	UCSB - University of California Santa Barbara Herbarium (UCSB)
2269290504	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/42267119/original.jpg	https://www.inaturalist.org/photos/42267119					2019-06-15T19:00:47Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
2269290504	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/42267155/original.jpg	https://www.inaturalist.org/photos/42267155					2019-06-15T19:00:55Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
2269290504	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/42267193/original.jpg	https://www.inaturalist.org/photos/42267193					2019-06-15T22:12:11Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
2269290504	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/42267177/original.jpg	https://www.inaturalist.org/photos/42267177					2019-06-15T19:03:34Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
2269288603	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/42267220/original.jpg	https://www.inaturalist.org/photos/42267220					2019-06-15T17:57:00Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
2269288603	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/42267346/original.jpg	https://www.inaturalist.org/photos/42267346					2019-06-15T17:57:57Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
2269288603	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/42267251/original.jpg	https://www.inaturalist.org/photos/42267251					2019-06-15T17:57:06Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
2269288603	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/42267314/original.jpg	https://www.inaturalist.org/photos/42267314					2019-06-15T17:57:52Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
2269288585	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/42267387/original.jpg	https://www.inaturalist.org/photos/42267387					2019-06-15T18:13:55Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
2269288585	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/42267363/original.jpg	https://www.inaturalist.org/photos/42267363					2019-06-15T18:13:04Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
